Total,Coal,Fuel,Gas,Nuclear,Water,Wind,Other
8387386,438600,0,3064307,3476400,361699,284624,761756
8431521,437400,0,3086799,3476000,374232,289146,767944
8439910,450400,0,3109614,3474000,329872,304512,771512
8385657,461800,0,3099478,3475000,267492,310014,771873
8371349,496000,0,3067413,3474000,240632,321217,772087
8559224,490600,0,3085852,3478000,404603,323924,776245
8498020,508400,0,3052775,3480600,357284,324310,774651
8094840,523000,0,2831121,3482000,150529,327936,780254
8036430,531600,0,2874807,3482000,29798,333135,785090
8071517,517400,0,2902729,3483000,30185,352140,786063
8122814,531800,0,2915556,3483000,31031,374681,786746
8222050,553000,0,2984762,3484200,31392,384397,784299
8240195,561000,0,2995538,3483400,32535,394752,772970
8258981,558600,0,3007873,3484200,33363,403467,771478
8245114,560400,0,2997869,3483000,32566,400071,771208
8093127,557800,0,2850135,3483000,34237,406527,761428
8103038,564000,0,2903061,3484000,34008,408336,709633
8111622,565600,0,2930369,3482600,33930,407997,691126
8057289,557200,0,2873236,3484000,33722,409237,699894
8118299,556400,0,2878609,3482600,102967,407682,690041
8160821,556800,0,2855499,3485000,174518,407114,681890
8134757,554600,0,2824575,3482600,173681,416298,683003
8156580,554600,0,2849756,3484600,173960,415878,677786
8323238,556600,0,2911671,3485000,277775,412402,679790
8424121,558600,0,2966731,3481600,316266,413226,687698
8428899,560800,0,2955056,3484000,316341,406879,705823
8452013,562600,0,3007601,3483600,329992,347630,720590
8473200,561000,0,2979553,3482600,448934,281515,719598
8606487,563000,0,2944871,3483600,642300,285313,687403
8672994,562200,0,2949182,3483600,690613,282631,704768
8817009,564600,0,2947955,3482600,805551,300062,716241
8812171,564800,0,2949145,3482000,789828,291398,735000
8714514,565600,0,2949164,3481000,678771,274339,765640
8625474,566200,0,2924555,3479600,660986,271821,722312
8473174,562600,0,2915704,3478000,533619,265923,717328
8304210,562000,0,3049630,3479600,229492,267902,715586
8399865,563000,0,3123553,3479000,237738,269237,727337
8290245,567000,0,2995499,3479000,257570,266560,724616
8106626,569000,0,2947718,3481400,110444,261687,736377
8013265,528600,0,2940935,3482400,32615,309219,719496
7995819,502400,0,2890668,3485400,32271,369642,715438
7847963,526400,0,2657883,3487000,31874,408646,736160
7692852,510800,0,2502840,3488400,29563,414816,746433
7656052,480200,0,2485954,3487000,29115,415369,758414
7747870,521000,0,2544436,3487400,30841,413748,750445
7685315,526000,0,2478083,3487400,30287,418475,745070
7731593,539000,0,2538682,3486400,28797,416829,721885
7617118,555000,0,2427126,3487000,29748,414701,703543
7695867,561200,0,2502896,3486400,29840,401226,714305
7634889,573200,0,2426209,3488400,29635,390301,727144
7452168,564800,0,2190213,3487400,105281,379359,725115
7358850,561800,0,2081607,3487400,135424,372886,719733
7304700,562600,0,2065074,3487400,110690,352091,726845
7069594,565000,0,1945121,3486000,37920,314302,721251
6976836,567800,0,1924725,3489400,31021,267715,696175
6928257,567000,0,1895638,3487400,32081,253965,692173
7030955,569200,0,2022550,3487000,32930,233123,686152
6944390,568400,0,1966940,3488400,32707,207169,680774
6917096,564200,0,1957274,3487400,33287,181107,693828
7012624,541600,0,2048849,3485400,34067,201732,700976
6888229,536800,0,1950608,3486400,34726,184111,695584
6733030,531800,0,1827413,3484000,34627,142085,713105
6723521,519000,0,1850149,3484000,34684,129033,706655
6761217,431800,0,1993176,3484400,34651,125960,691230
6825844,415600,0,2069338,3484400,34080,150506,671920
6743025,415600,0,1959801,3484000,33996,169621,680007
6666529,399800,0,1890902,3482400,34010,186863,672554
6704978,313400,0,2032041,3483000,33750,174984,667803
6625579,296400,0,1951882,3484400,32848,183631,676418
6573760,292800,0,1902930,3483000,32637,180722,681671
6639977,360200,0,1821009,3480400,32941,195546,749881
6734390,395400,0,1850095,3483000,32988,202694,770213
6803456,387400,0,1920595,3482000,33028,212094,768339
6863266,389400,0,2029534,3481400,33050,214279,715603
6927067,433800,0,2005309,3482000,32969,237238,735751
6948411,484400,0,1918293,3483400,33053,281014,748251
6899181,481800,0,1905239,3485000,33094,278173,715875
7049443,480600,0,2073378,3483000,33014,265819,713632
7145682,529600,0,2081812,3483600,33542,250688,766440
7212778,576600,0,2072453,3481000,33338,269737,779650
7325010,573600,0,2175547,3482000,33627,275509,784727
7478531,569000,0,2349113,3482600,33851,257782,786185
7754923,567000,0,2631794,3481000,33752,260731,780646
8048488,566200,0,2934384,3483000,33360,261675,769869
8115041,567600,0,2983331,3483000,33151,282921,765038
8291641,567400,0,3092607,3482000,120043,299186,730405
8388158,565800,0,3139523,3483000,169720,317414,712701
8866522,563000,0,3301962,3483400,469547,325583,723030
9036742,554800,0,3379874,3482400,526666,340312,752690
8899187,561800,0,3336205,3484000,401600,335302,780280
8698051,560000,0,3227989,3484400,319881,341487,764294
8754516,564000,0,3227863,3485000,374913,341051,761689
8709975,563800,0,3303761,3485400,279058,332492,745464
8728471,559800,0,3355019,3486400,258645,326221,742386
8560255,557600,0,3299445,3484400,190359,333818,694633
8678645,557200,0,3311165,3486400,283874,349562,690444
8627572,562000,0,3236583,3483000,308120,346975,690894
8661877,554800,0,3190671,3483400,339012,341167,752827
8596259,555600,0,3180474,3484400,283358,346245,746182
8192795,548600,0,2984461,3487400,84437,359879,728018
8191422,549400,0,3044758,3486400,32277,366491,712096
8123958,559200,0,2987376,3485400,31972,358059,701951
8146837,565800,0,2978799,3483400,31837,345140,741861
7859569,561800,0,2688146,3482400,31767,334323,761133
7825370,564400,0,2661362,3482000,31322,337352,748934
7789118,567800,0,2607125,3483400,31256,336003,763534
7747881,562600,0,2565654,3480400,31183,329430,778614
7795906,567200,0,2607846,3479400,31081,328114,782265
7905063,567800,0,2698163,3481400,61924,332612,763164
7850864,562800,0,2604774,3477400,100932,333463,771495
7830095,560800,0,2598353,3475400,89166,332127,774249
7836473,560600,0,2625323,3474000,60363,341332,774855
7879609,505000,0,2732761,3475400,60131,338696,767621
7892424,465400,0,2833419,3476400,59533,336084,721588
7911884,452000,0,2831706,3475400,61647,351003,740128
7881752,451000,0,2763020,3477400,61409,355245,773678
7894316,448200,0,2835984,3477000,62707,339591,730834
8028987,449200,0,2922843,3478400,102328,337549,738667
8153593,481200,0,2980863,3476400,95095,355214,764821
8195764,555200,0,2917678,3477000,102128,360788,782970
8268719,568600,0,2982705,3479400,102802,359969,775243
8371019,575400,0,3084431,3476000,102932,367496,764760
8633845,575600,0,3341055,3477000,102722,368873,768595
8927896,572000,0,3416190,3479000,335746,360632,764328
9131593,572800,0,3444414,3479000,547187,355708,732484
9183959,572000,0,3437674,3479000,617094,360004,718187
9285197,570600,0,3431525,3481000,718528,365117,718427
9134060,567600,0,3380387,3481600,598989,367627,737857
9032758,569600,0,3318899,3481000,551445,368917,742897
9039898,569200,0,3345977,3480000,516504,371580,756637
8912830,571400,0,3200102,3480000,510630,381931,768767
9129202,571200,0,3288685,3480000,618848,388457,782012
9035236,572800,0,3256577,3479600,564179,396978,765102
8877883,570800,0,3169896,3480000,516155,409309,731723
8735548,570000,0,3030426,3479000,525084,416535,714503
8586899,569800,0,2835473,3479600,556243,424479,721304
8404830,571400,0,2721339,3479000,494277,422238,716576
8407708,570400,0,2754531,3479600,462748,417678,722751
8217521,566200,0,2654520,3480000,375489,407742,733570
8074282,574400,0,2583942,3482000,296065,399304,738571
7865738,571600,0,2464596,3482000,216715,397964,732863
7700261,573800,0,2472266,3481000,47783,396751,728661
7596303,572600,0,2387301,3482000,30355,393280,730767
7578601,570400,0,2378849,3481000,30950,390788,726614
7680043,564400,0,2479890,3481000,48318,391652,714783
7765948,573000,0,2434547,3482000,182859,388272,705270
7595443,573600,0,2327525,3481400,131534,385852,695532
7832493,568200,0,2406099,3482000,283121,392543,700530
7741314,569400,0,2326149,3481000,271394,392964,700407
7565432,568400,0,2243491,3482000,160436,399614,711491
7325774,569200,0,2122714,3483000,36803,411736,702321
7335265,570000,0,2126017,3480000,29459,418237,711552
7382250,570800,0,2170235,3482000,29385,414864,714966
7357716,568000,0,2146539,3484400,29198,410680,718899
7180584,558400,0,1971652,3483000,29091,413610,724831
7213026,461200,0,2088660,3483000,29343,419712,731111
7228509,454000,0,2134991,3483000,29509,416689,710320
7161866,451400,0,2067698,3483400,29923,406878,722567
7100877,432600,0,1996420,3483000,30600,402535,755722
7046827,337800,0,2048388,3480000,31710,403688,745241
7094762,334800,0,2133858,3460400,31699,407398,726607
6998951,327200,0,2046026,3458000,31160,412469,724096
6911115,318600,0,1969844,3458000,31180,414799,718692
6898623,292600,0,2000577,3456000,31160,411419,706867
6926293,289000,0,2043282,3457400,31158,406774,698679
6874579,283200,0,2011252,3457000,31496,406123,685508
6958409,331800,0,2038418,3454600,32112,410521,690958
6925204,376000,0,1962007,3456000,32352,408073,690772
7005200,373800,0,2027036,3457000,32491,415054,699819
6967531,376800,0,1996063,3455000,32443,413250,693975
7056443,412600,0,2057539,3457600,31199,401673,695832
7022469,459000,0,1975421,3456000,31383,406666,693999
7038759,459600,0,1997439,3455600,31481,415126,679513
7099348,457400,0,2059315,3457000,31327,421099,673207
7256392,505200,0,2149203,3457000,31066,424339,689584
7187764,547600,0,2049880,3456600,30883,424992,677809
7310866,566800,0,2157602,3457000,30948,425206,673310
7557009,567600,0,2346106,3457600,68249,422623,694831
7975644,573200,0,2564331,3457000,281863,399005,700245
8217090,570400,0,2848734,3456600,247140,394518,699698
8385805,569400,0,2981841,3457000,305513,366139,705912
8594615,567200,0,3225071,3457400,336271,306198,702475
8698461,567600,0,3444718,3457000,347954,183346,697843
8415571,568600,0,3294695,3457000,236382,156245,702649
8337300,567400,0,3227542,3455400,238470,148451,700037
8465635,572600,0,3342963,3456600,251093,135379,707000
8459512,573400,0,3355898,3456000,246741,123122,704351
8499893,568800,0,3438528,3458000,201667,119298,713600
8508036,572400,0,3413672,3457000,224780,108836,731348
8581401,574000,0,3495914,3454000,227619,108864,721004
8618834,574200,0,3498090,3458000,266077,115187,707280
8849619,570000,0,3530467,3456400,450198,121147,721407
8922910,566800,0,3516841,3456000,519508,139919,723842
9102139,569400,0,3541064,3457000,676210,149868,708597
9161480,568800,0,3559813,3456000,721671,146640,708556
9031217,565000,1065,3536182,3456000,630622,148707,693641
9154359,571000,2713,3581549,3466000,707958,142812,682327
9128447,579000,0,3526570,3478400,694640,139340,710497
9112298,580800,0,3511144,3479000,677995,137573,725786
8758006,582200,0,3469708,3479000,384165,129528,713405
8704448,579200,0,3454953,3478400,334997,133229,723669
8485565,584200,0,3361536,3479000,213594,131514,715721
8602073,583600,0,3477948,3477000,195907,130783,736835
8412955,582600,0,3481314,3478000,44991,123431,702619
8390088,584800,0,3476854,3478000,31566,128907,689961
8411020,584400,6812,3485487,3481000,31945,127095,694281
8331416,583000,15334,3402855,3478000,30899,119940,701388
8314741,584000,9555,3394127,3479600,31243,114717,701499
8274808,580000,0,3374798,3477600,31587,106176,704647
8282363,577200,0,3385097,3480000,31839,99204,709023
8295610,582000,0,3419724,3479600,32420,79713,702153
8257966,590000,0,3380414,3478000,31025,71294,707233
8219859,605200,0,3331948,3479600,31233,64579,707299
8186949,601000,0,3304488,3477600,32337,55918,715606
8165969,577600,0,3306946,3478000,32474,51758,719191
8231807,567800,0,3376882,3479600,32461,57950,717114
8273951,563400,0,3439668,3477600,32599,62873,697811
8374881,580000,0,3504201,3481000,31328,71475,706877
8542105,577800,0,3521884,3478600,173792,80661,709368
8812219,557200,0,3416710,3480200,571683,81280,705146
8981140,524600,0,3349953,3478600,834834,79958,713195
9012144,520200,0,3348767,3479600,865848,76399,721330
9063540,508600,0,3374462,3479600,904643,69923,726312
8786779,456400,0,3455141,3478600,613610,63398,719630
8780449,450800,0,3499287,3478600,563737,63641,724384
8801626,454400,0,3464410,3479600,604386,58716,740114
8736157,456000,0,3368883,3480600,630969,56041,743664
8621657,457800,0,3246614,3481600,646496,48594,740553
8315557,457200,0,3214329,3478600,401380,47583,716465
8196317,446600,0,3195635,3479600,304401,49139,720942
7916842,421400,0,3057477,3480600,198087,37698,721580
8046661,423000,0,3212871,3485400,183115,27169,715106
8046657,430000,0,3254677,3484600,145040,19853,712487
7945752,440800,0,3263724,3485000,40089,13869,702270
7782396,434800,0,3117804,3484000,34251,11067,700474
7586632,431600,0,2879632,3484000,70173,10516,710711
7739383,430600,0,2892689,3482000,193515,11274,729305
7668878,432200,0,2820630,3484000,161300,10398,760350
7457942,432200,0,2750898,3482400,32611,9311,750522
7430396,435000,0,2734871,3483400,30704,8802,737619
7482759,434400,0,2766862,3484400,62292,11523,723282
7630977,433200,0,2803820,3482400,204505,9366,697686
7547981,434000,0,2695864,3482000,221603,8136,706378
7387514,436200,0,2517030,3482800,244739,6561,700184
7374912,434000,0,2444050,3481400,296159,7316,711987
7100535,436400,0,2150977,3482400,309766,4425,716567
6960571,436400,0,2046284,3480400,272319,6530,718638
6661434,436600,0,1962308,3506000,41125,5381,710020
6585170,437000,0,1933556,3486400,36145,5890,686179
6406729,435800,0,1774835,3485400,36152,5556,668986
6325772,436400,0,1711805,3483400,36152,4610,653405
6280240,431800,0,1671604,3484400,35532,2377,654527
6251273,376000,0,1694104,3485400,35575,1803,658391
6280943,370000,0,1731212,3483800,35840,2009,658082
6350066,424600,0,1740619,3483400,36102,1550,663795
6252588,440600,0,1611677,3483400,36264,1243,679404
6208756,441200,0,1557874,3484400,36312,681,688289
6315935,440000,0,1693655,3484400,36166,463,661251
6234105,438600,0,1608827,3485400,36474,80,664724
6365197,434600,0,1761280,3484400,36330,2,648585
6343318,432800,0,1766871,3483400,36551,0,623696
6367256,433800,0,1798428,3484000,36411,0,614617
6260063,433600,0,1686934,3482400,36470,0,620659
6259905,434800,0,1670025,3483400,36325,462,634893
6311267,436600,0,1728307,3484000,36395,84,625881
6248759,437400,0,1643347,3483400,36394,34,648184
6235313,435800,0,1627116,3482000,36375,300,653722
6255318,435600,0,1664465,3482400,36507,648,635698
6295775,435400,0,1724957,3483000,36480,5326,610612
6323997,437000,0,1739719,3482400,36587,3019,625272
6349791,437000,0,1754882,3484000,36687,499,636723
6352934,438000,0,1764282,3482000,37034,363,631255
6457943,435000,0,1858120,3482000,36419,343,646061
6449462,436000,0,1832846,3480600,36055,602,663359
6500235,436800,0,1865084,3482000,36122,1062,679167
6557585,436000,0,1893832,3483600,36285,1335,706533
6593237,435200,0,1926647,3481000,36714,3242,710434
6660118,433600,0,1994178,3480600,36868,3129,711743
6775176,433200,0,2104337,3482000,37471,1772,716396
6847741,432600,0,2170763,3479600,36796,4387,723595
6833115,435000,0,2151646,3481600,36273,5029,723567
6908196,438200,0,2218496,3479000,35985,8326,728189
7045175,437600,0,2375280,3480600,36203,10218,705274
7015592,436800,0,2318213,3481000,36305,14227,729047
7035636,438800,0,2328067,3478600,36421,15293,738455
7184359,440600,0,2472947,3481000,37121,14765,737926
7190469,436200,0,2493987,3481000,39602,14777,724903
7432609,437400,0,2677992,3480000,89689,16966,730562
7445234,437000,0,2670897,3481000,107889,21250,727198
7420322,435800,0,2653142,3480000,108292,25901,717187
7406319,434600,0,2596161,3481000,135088,27177,732293
7870216,435600,0,2517380,3479000,663159,30706,744371
7911415,435000,0,2513114,3480400,738806,34388,709707
7954074,435400,0,2564039,3482000,719570,37916,715149
8049686,435400,0,2688400,3481400,650686,37396,756404
7939082,436200,0,2688925,3482400,544124,41493,745940
7910705,436800,0,2677204,3483400,514714,53011,745576
7779791,436800,0,2621678,3479400,474828,51664,715421
7804031,435600,0,2637835,3480400,479938,45990,724268
7493492,433800,0,2622001,3479400,153898,56539,747854
7415476,434000,0,2655034,3479400,35164,65715,746163
7414738,434600,0,2641680,3479400,36186,75019,747853
7495140,433800,0,2655146,3479400,63307,87007,776480
7444664,434400,0,2605754,3479400,70290,104916,749904
7438607,436400,0,2596733,3478400,69668,116603,740803
7532083,436400,0,2660666,3478400,69916,119980,766721
7542941,441400,0,2650522,3479000,69871,123888,778260
7449232,446200,0,2561845,3478400,86776,124444,751567
7431683,452000,0,2419191,3480400,185904,135268,758920
7451930,460200,0,2421526,3479000,168231,155449,767524
7449531,459200,0,2402564,3477400,158732,182294,769341
7463975,461200,0,2403563,3480000,149021,205526,764665
7521595,459400,0,2448408,3481400,163205,232022,737160
7507379,458400,0,2531355,3479000,81555,240430,716639
7587477,445400,0,2637670,3478400,61205,240201,724601
8172544,436000,0,2613496,3480000,677815,249487,715746
