Total Forecast,Total Measured & Upscaled,Monitored Capacity,Total Forecast,Total Measured & Upscaled,Monitored Capacity ,Total Forecast ,Total Measured & Upscaled ,Monitored Capacity
98771,97787,493190,28813,12983,179359,69958,84804,313831
101532,98381,493190,30021,12775,179359,71510,85606,313831
104266,110233,493190,31208,17319,179359,73058,92914,313831
107069,114022,493190,32390,19227,179359,74679,94796,313831
109868,115973,493190,33567,25723,179359,76301,90250,313831
112671,130181,493190,34759,34075,179359,77912,96106,313831
115437,128132,493190,35930,30801,179359,79507,97331,313831
118013,126847,493190,37228,29678,179359,80784,97169,313831
120541,134939,493190,38532,33228,179359,82008,101712,313831
123074,144680,493190,39815,39081,179359,83259,105598,313831
125596,153645,493190,41113,46240,179359,84483,107405,313831
128341,155272,493190,42623,43800,179359,85718,111471,313831
130996,163358,493190,44112,49835,179359,86884,113523,313831
133725,156716,493190,45633,45472,179359,88092,111244,313831
136449,164497,493190,47128,48932,179359,89322,115565,313831
139645,177929,493190,48824,53610,179359,90821,124319,313831
142798,169095,493190,50498,49806,179359,92300,119289,313831
146004,175903,493190,52183,54092,179359,93821,121810,313831
149173,192127,493190,53869,60666,179359,95305,131460,313831
150901,205491,493190,55024,64944,179359,95877,140547,313831
152650,208223,493190,56179,69786,179359,96471,138437,313831
154367,224502,493190,57340,78992,179359,97027,145510,313831
156110,238887,493190,58500,83094,179359,97610,155793,313831
157721,234759,493190,59762,80681,179359,97960,154078,313831
159316,221718,493190,61028,73532,179359,98288,148186,313831
160927,223712,493190,62305,77295,179359,98622,146417,313831
162533,239609,493190,63567,90517,179359,98967,149092,313831
164473,224307,493190,64981,82294,179359,99491,142014,313831
166380,215089,493190,66375,80549,179359,100005,134540,313831
168315,215654,493190,67774,84213,179359,100541,131441,313831
170265,221235,493190,69179,85149,179359,101086,136086,313831
170005,210317,493190,68834,81479,179359,101171,128838,313831
169751,199510,493190,68484,78596,179359,101267,120913,313831
169491,185501,493190,68135,73749,179359,101357,111753,313831
169247,185362,493190,67806,76920,179359,101441,108442,313831
167679,188897,493190,67080,80214,179359,100599,108682,313831
166121,188097,493190,66370,77786,179359,99751,110311,313831
164600,194752,493190,65649,81755,179359,98951,112997,313831
163063,181255,493190,64950,71856,179359,98113,109399,313831
161325,180894,493190,64086,70049,179359,97239,110846,313831
159603,171827,493190,63233,66381,179359,96370,105447,313831
157854,158956,493190,62369,58495,179359,95485,100461,313831
156190,148325,493190,61521,53644,179359,94669,94681,313831
151367,140816,493190,59650,49762,179359,91717,91053,313831
146497,136833,493190,57780,45858,179359,88718,90975,313831
141701,136618,493190,55909,44676,179359,85792,91942,313831
135601,139005,493190,50382,46502,179359,85220,92504,313831
132061,137806,493190,48145,41208,179359,83916,96598,313831
128463,141271,493190,45914,40047,179359,82549,101223,313831
124934,136024,493190,43678,38730,179359,81256,97294,313831
121357,131605,493190,41447,38410,179359,79910,93195,313831
117822,121990,493190,39391,32607,179359,78431,89384,313831
114234,107250,493190,37340,24162,179359,76895,83089,313831
110694,103255,493190,35289,20595,179359,75405,82660,313831
107149,102846,493190,33249,19791,179359,73900,83055,313831
102840,107961,493190,31643,22213,179359,71198,85748,313831
98553,108115,493190,30048,22316,179359,68506,85799,313831
94255,112072,493190,28453,24898,179359,65803,87175,313831
89984,110103,493190,26863,24374,179359,63121,85729,313831
85787,103175,493190,25257,22488,179359,60530,80686,313831
81622,95651,493190,23641,19356,179359,57981,76295,313831
77446,92001,493190,22040,17515,179359,55405,74486,313831
73323,89354,493190,20435,16968,179359,52888,72386,313831
69300,87801,493190,18924,15578,179359,50376,72223,313831
65289,86325,493190,17393,15358,179359,47896,70967,313831
61251,85791,493190,15856,15804,179359,45395,69988,313831
57244,87831,493190,14335,16779,179359,42909,71052,313831
54812,89244,493190,13588,16317,179359,41224,72927,313831
52369,87151,493190,12846,16072,179359,39523,71080,313831
49968,83997,493190,12104,15108,179359,37864,68889,313831
47530,78981,493190,11357,12642,179359,36174,66338,313831
44923,80583,493190,10578,12993,179359,34346,67590,313831
42364,75513,493190,9793,11611,179359,32570,63902,313831
39740,67399,493190,9014,8225,179359,30726,59174,313831
37170,62349,493190,8230,6648,179359,28940,55702,313831
34563,58203,493190,7483,5849,179359,27080,52354,313831
31940,56187,493190,6741,5439,179359,25199,50748,313831
29322,54713,493190,5999,4866,179359,23323,49847,313831
26693,53733,493190,5246,4473,179359,21447,49260,313831
25008,51023,493190,4875,3571,179359,20132,47452,313831
23280,45920,493190,4489,2943,179359,18792,42978,313831
21558,44927,493190,4112,2937,179359,17446,41990,313831
19883,43357,493190,3731,2690,179359,16153,40667,313831
18500,42527,493190,3519,2482,179359,14981,40045,313831
17117,41339,493190,3317,2332,179359,13800,39006,313831
15723,40351,493190,3116,2340,179359,12607,38011,313831
14330,39733,493190,2909,2326,179359,11420,37408,313831
12697,39268,493190,2454,2332,179359,10244,36936,313831
11007,39315,493190,1998,2339,179359,9009,36976,313831
9359,39359,493190,1532,2385,179359,7827,36974,313831
7727,39361,493190,1086,2432,179359,6640,36930,313831
7287,39600,493190,1065,2544,179359,6222,37055,313831
6836,39424,493190,1060,2538,179359,5776,36886,313831
6365,39138,493190,1033,2544,179359,5331,36594,313831
5919,39346,493190,1017,2544,179359,4902,36802,313831
5665,39173,493190,1229,2575,179359,4436,36599,313831
5405,39843,493190,1431,2624,179359,3975,37220,313831
5156,39567,493190,1648,2628,179359,3508,36939,313831
4897,38914,493190,1844,2604,179359,3052,36310,313831
4430,38756,493190,1834,2643,179359,2597,36114,313831
3953,38840,493190,1802,2680,179359,2152,36160,313831
3466,39241,493190,1781,2764,179359,1685,36478,313831
3005,39076,493190,1770,2803,179359,1235,36274,313831
3105,39102,493190,1871,2957,179359,1235,36145,313831
3222,38655,493190,1950,2776,179359,1272,35879,313831
3349,38695,493190,2046,2802,179359,1304,35893,313831
3423,38630,493190,2136,2750,179359,1288,35880,313831
3747,38385,493190,2432,2711,179359,1314,35674,313831
4091,38143,493190,2729,2754,179359,1362,35389,313831
4393,40810,493190,3021,4595,179359,1373,36215,313831
4738,41782,493190,3323,5093,179359,1415,36688,313831
5008,42638,493190,3567,5574,179359,1441,37064,313831
5305,45461,493190,3810,7101,179359,1494,38360,313831
5612,47747,493190,4065,8383,179359,1547,39364,313831
5925,49535,493190,4308,9261,179359,1616,40274,313831
8087,52667,493190,5919,11245,179359,2167,41422,313831
10207,54100,493190,7536,12537,179359,2671,41562,313831
12395,57553,493190,9157,14375,179359,3238,43178,313831
14526,57505,493190,10768,15416,179359,3757,42089,313831
17345,56131,493190,13005,15579,179359,4340,40552,313831
20185,59161,493190,15252,17982,179359,4934,41179,313831
22973,64558,493190,17499,21472,179359,5474,43086,313831
25808,69958,493190,19730,24603,179359,6078,45354,313831
27711,74323,493190,21235,27274,179359,6476,47049,313831
29640,76186,493190,22734,28370,179359,6905,47816,313831
31563,78268,493190,24240,29509,179359,7324,48759,313831
33508,84856,493190,25745,34740,179359,7764,50116,313831
40318,94157,493190,30392,41959,179359,9926,52199,313831
47117,108789,493190,35050,51538,179359,12067,57251,313831
53911,120784,493190,39693,59888,179359,14218,60895,313831
60700,133598,493190,44340,68722,179359,16359,64876,313831
66974,141667,493190,48405,75128,179359,18569,66539,313831
73264,147519,493190,52459,78388,179359,20806,69131,313831
79544,150634,493190,56524,81238,179359,23021,69397,313831
85829,174200,493190,60583,97479,179359,25246,76721,313831
93037,187499,493190,65273,105506,179359,27764,81993,313831
100286,186027,493190,69984,103580,179359,30302,82447,313831
107546,190615,493190,74690,106035,179359,32856,84580,313831
114780,195138,493190,79396,108204,179359,35384,86934,313831
120583,209146,493190,81770,116119,179359,38813,93027,313831
126402,215092,493190,84123,115983,179359,42279,99110,313831
132205,218777,493190,86502,118693,179359,45702,100084,313831
132883,206941,493190,87255,109672,179359,45628,97269,313831
136926,207057,493190,88940,107571,179359,47986,99487,313831
140954,207827,493190,90631,107206,179359,50323,100621,313831
145008,197705,493190,92316,106411,179359,52692,91294,313831
149067,203593,493190,93996,108609,179359,55072,94984,313831
152957,210965,493190,95644,113378,179359,57313,97587,313831
156863,217416,493190,97297,116172,179359,59565,101244,313831
160779,210151,493190,98951,113473,179359,61828,96678,313831
164679,214420,493190,100604,115219,179359,64075,99201,313831
167838,217808,493190,101457,117160,179359,66380,100648,313831
170970,215858,493190,102316,117108,179359,68654,98750,313831
174197,215290,493190,103174,115765,179359,71023,99524,313831
177303,224600,493190,104022,118742,179359,73280,105858,313831
180265,230357,493190,105077,122251,179359,75188,108107,313831
183185,233024,493190,106137,123952,179359,77048,109072,313831
186137,238694,493190,107202,126423,179359,78935,112271,313831
189110,245747,493190,108267,129281,179359,80843,116466,313831
191256,255991,493190,108797,133272,179359,82459,122720,313831
193439,260458,493190,109327,133426,179359,84112,127032,313831
195580,261207,493190,109857,134074,179359,85723,127133,313831
197732,268875,493190,110382,137147,179359,87350,131729,313831
197350,275496,493190,108331,139195,179359,89020,136301,313831
196942,275916,493190,106285,139459,179359,90657,136457,313831
196598,273353,493190,104255,136682,179359,92342,136671,313831
196158,278200,493190,102189,138317,179359,93969,139883,313831
195872,288981,493190,100366,141116,179359,95506,147864,313831
195564,280255,493190,98527,135593,179359,97038,144662,313831
195257,283204,493190,96698,139005,179359,98559,144199,313831
194955,258947,493190,94870,122978,179359,100085,135968,313831
195601,258493,493190,94361,122748,179359,101240,135746,313831
196216,243885,493190,93858,114305,179359,102358,129580,313831
196852,222557,493190,93349,103140,179359,103503,119417,313831
197515,212327,493190,92846,99329,179359,104669,112998,313831
194303,189508,493190,90503,86274,179359,103800,103234,313831
191081,177599,493190,88156,80213,179359,102925,97386,313831
187870,186113,493190,85808,84692,179359,102061,101421,313831
184632,200740,493190,83471,90956,179359,101161,109784,313831
180705,215240,493190,80869,98034,179359,99836,117206,313831
176746,217318,493190,78262,98557,179359,98484,118761,313831
172793,205254,493190,75644,88002,179359,97149,117252,313831
168861,165880,493190,73052,56754,179359,95808,109126,313831
166672,140444,493190,70477,36444,179359,96195,104000,313831
164473,162783,493190,67928,43545,179359,96545,119238,313831
162273,165010,493190,65358,42510,179359,96916,122500,313831
160085,162797,493190,62803,45374,179359,97281,117423,313831
159163,164819,493190,62803,47676,179359,96359,117144,313831
158209,169302,493190,62798,46179,179359,95411,123123,313831
157276,158300,493190,62793,39538,179359,94483,118762,313831
156343,154356,493190,62793,41990,179359,93551,112366,313831
154775,156419,493190,62480,44983,179359,92295,111436,313831
153180,144090,493190,62152,40038,179359,91028,104052,313831
151611,142518,493190,61844,40820,179359,89767,101698,313831
150064,134125,493190,61526,36949,179359,88537,97176,313831
148733,130987,493190,61102,32413,179359,87631,98574,313831
147430,134532,493190,60689,36248,179359,86741,98284,313831
146142,139137,493190,60265,35349,179359,85877,103788,313831
144759,124105,493190,59852,31693,179359,84907,92413,313831
141600,131215,493190,58590,35505,179359,83010,95710,313831
138368,134969,493190,57318,38790,179359,81049,96180,313831
135151,148998,493190,56063,44363,179359,79089,104635,313831
131924,148361,493190,54791,44166,179359,77133,104196,313831
127827,137296,493190,53370,42291,179359,74457,95005,313831
123688,138685,493190,51929,43759,179359,71759,94926,313831
119539,141858,493190,50493,46914,179359,69046,94944,313831
115405,137280,493190,49057,45704,179359,66349,91577,313831
113174,137116,493190,49242,48531,179359,63932,88585,313831
110927,142851,493190,49428,52019,179359,61500,90832,313831
108707,149286,493190,49613,60163,179359,59094,89124,313831
106492,155620,493190,49799,68901,179359,56693,86719,313831
102994,157837,493190,49762,78258,179359,53233,79579,313831
99497,133612,493190,49714,69296,179359,49783,64316,313831
95983,130918,493190,49682,72150,179359,46301,58768,313831
92459,166882,493190,49645,96674,179359,42814,70208,313831
87976,163253,493190,48559,92175,179359,39417,71078,313831
83434,132560,493190,47462,70775,179359,35972,61785,313831
78855,139475,493190,46354,73092,179359,32501,66384,313831
74335,164965,493190,45262,94556,179359,29073,70410,313831
70281,152730,493190,44425,86019,179359,25856,66711,313831
66184,135243,493190,43572,74721,179359,22613,60522,313831
62141,121615,493190,42724,66645,179359,19417,54970,313831
58087,93388,493190,41881,47540,179359,16206,45848,313831
57080,66034,493190,41399,29608,179359,15681,36426,313831
56094,56232,493190,40917,22809,179359,15178,33423,313831
55072,55392,493190,40435,22846,179359,14637,32547,313831
54144,48433,493190,39984,18321,179359,14160,30112,313831
52496,48781,493190,38797,18224,179359,13699,30558,313831
50816,49317,493190,37631,17619,179359,13185,31697,313831
49200,52396,493190,36460,18509,179359,12740,33887,313831
47562,53692,493190,35284,18153,179359,12279,35538,313831
46444,65141,493190,34414,24603,179359,12030,40538,313831
45294,71010,493190,33540,27017,179359,11754,43993,313831
44176,78536,493190,32655,31051,179359,11521,47485,313831
43037,81348,493190,31786,31416,179359,11251,49932,313831
42183,80037,493190,30790,29060,179359,11394,50977,313831
41335,83800,493190,29799,28769,179359,11537,55031,313831
40477,93121,493190,28824,31212,179359,11653,61909,313831
39709,86953,493190,26979,25932,179359,12729,61021,313831
39465,86637,493190,26433,26825,179359,13031,59812,313831
39226,85738,493190,25893,28197,179359,13333,57541,313831
39030,92970,493190,25347,33389,179359,13683,59581,313831
38781,91593,493190,24812,32504,179359,13969,59088,313831
38887,92441,493190,24626,31044,179359,14261,61397,313831
38972,99114,493190,24436,33914,179359,14536,65200,313831
39089,89634,493190,24261,30435,179359,14828,59199,313831
39173,85191,493190,24070,28006,179359,15103,57185,313831
39507,74440,493190,24298,20311,179359,15209,54128,313831
39820,71250,493190,24510,17498,179359,15310,53752,313831
40111,73986,493190,24722,16063,179359,15390,57923,313831
40413,75544,493190,24928,15037,179359,15485,60507,313831
40827,73929,493190,25273,14457,179359,15554,59471,313831
41251,70151,493190,25601,12346,179359,15649,57805,313831
41632,69828,493190,25930,14572,179359,15702,55256,313831
42030,69641,493190,26259,17343,179359,15771,52298,313831
42173,70092,493190,26269,18726,179359,15904,51367,313831
42332,76387,493190,26280,21556,179359,16052,54832,313831
42512,81787,493190,26296,24356,179359,16216,57430,313831
42666,85136,493190,26317,25334,179359,16349,59801,313831
43143,78458,493190,25665,20172,179359,17477,58286,313831
43625,73757,493190,25013,18926,179359,18612,54832,313831
44096,76210,493190,24361,19840,179359,19735,56370,313831
44579,83131,493190,23704,25193,179359,20874,57937,313831
