Total ,Coal ,Fuel ,Gas ,Nuclear ,Water ,Wind ,Other 
7209343,435800,0,2231758,2883200,150189,774122,734274
7242147,437800,0,2275104,2884000,147790,777672,719781
7104420,437600,0,2208127,2883600,66177,773884,735032
6827908,438000,0,1965515,2882000,34649,773148,734596
6785333,438200,0,1929415,2882200,36525,767148,731845
6813230,437600,0,1955725,2884000,36786,763324,735795
6727049,437600,0,1864315,2882600,36962,760123,745449
6681821,437600,0,1819030,2880600,38860,758821,746910
6744250,436800,0,1831028,2882200,40313,750538,803371
6679642,437000,0,1774936,2878200,40287,751026,798193
6645938,434600,0,1759980,2882600,40505,746305,781948
6637554,435600,0,1759032,2883000,40747,740536,778639
6653264,436800,0,1792965,2883000,40734,739909,759856
6629105,435800,0,1738300,2883000,44845,741260,785900
6579702,435200,0,1721999,2884400,45369,737924,754810
6544980,435400,0,1701742,2882400,45856,727773,751809
6546836,435800,0,1696276,2883400,46386,727523,757451
6584206,436000,0,1745625,2884400,44123,721073,752985
6735552,442200,0,1897253,2883000,39209,711180,762710
6789427,440600,0,1992817,2881400,39754,673364,761492
6880596,439400,0,2060966,2882600,43719,692912,760999
6888036,437600,0,2064174,2880600,38775,720259,746628
7233608,438000,0,2115306,2883000,315595,720877,760830
7582101,437600,0,2246418,2880800,543513,720346,753424
7889695,438200,0,2275806,2882400,823769,723634,745886
7952969,438400,0,2287911,2883400,870847,722636,749775
7874013,435800,0,2253423,2883800,817603,740840,742547
7754737,436600,0,2219822,2881800,737274,737926,741315
7652341,436600,0,2177805,2882200,688033,736305,731398
7563314,437200,0,2164157,2880800,594136,738579,748442
7408914,436400,0,2256827,2881200,341889,737989,754609
7271726,436800,0,2219573,2881400,242505,732953,758495
7092224,435200,0,2135623,2881800,146080,734942,758579
7013101,434800,0,2078428,2882200,110813,737812,769048
7196201,435400,0,2145453,2879800,183363,740025,812160
7232528,434600,0,2090955,2879200,270751,734302,822720
7092854,433800,0,2020860,2879200,201431,730867,826696
6876163,433400,0,1876391,2881200,131866,723230,830076
7002209,433400,0,1715248,2882800,417852,718136,834773
7009686,434000,0,1612392,2880800,521537,725084,835873
6867330,433600,0,1496323,2882800,520988,734430,799189
6692199,432600,0,1364538,2882800,551796,740755,719710
6551861,436400,0,1404437,2883800,371991,745107,710126
6626386,436200,0,1440816,2885200,396753,731141,736276
6502196,439000,0,1455433,2884200,356551,617800,749212
6462380,436800,0,1436770,2884800,336398,620128,747484
6641514,436800,0,1538930,2885200,330007,711015,739562
6568179,437600,0,1455616,2885200,316305,740483,732975
6478905,434200,0,1448505,2886200,276990,721282,711728
6323874,347200,0,1434044,2884800,215916,724414,717500
6154616,283800,0,1444483,2885200,76169,725193,739771
6169837,254600,0,1505306,2883400,45189,733146,748196
6023845,256600,0,1351346,2884800,43265,735667,752167
5978654,242600,0,1346232,2884400,41805,732274,731343
5984486,226400,0,1410669,2886800,41870,743783,674964
6021861,231000,0,1484326,2883400,42211,726777,654147
5981018,240000,0,1429941,2883000,42493,729670,655914
5873119,227200,0,1379214,2881600,40616,670874,673615
5933503,187800,0,1488483,2884400,37791,664248,670781
5836366,176200,0,1390223,2882400,35086,679766,672691
5746971,168000,0,1289183,2882800,32586,699474,674928
5751958,156600,0,1309845,2884000,29299,720239,651975
5718181,141600,0,1308718,2885200,27849,729903,624911
5648689,140200,0,1293988,2883200,25469,725831,580001
5652951,139000,0,1327518,2883800,23305,709407,569921
5721440,167400,0,1355189,2883200,20520,725428,569703
5751407,185200,0,1358589,2885200,19785,734240,568393
5685937,186800,0,1279238,2883800,21816,737460,576823
5760499,186800,0,1354780,2883800,22800,736515,575804
5761055,201600,0,1307761,2884800,28405,735475,603014
5799908,275600,0,1281387,2884400,32229,739942,586350
5778458,282400,0,1273093,2884800,35386,738311,564468
5828782,242600,0,1363070,2886200,43543,733444,559925
5868681,237600,0,1413322,2884800,43668,726284,563007
5778964,256800,0,1334552,2886400,42995,698718,559499
5755716,296200,0,1303940,2884800,41031,669462,560283
5788870,302800,0,1296665,2885800,40612,698533,564460
5853255,305400,0,1363779,2887400,40187,694441,562048
5876880,333000,0,1352112,2885000,36683,707083,563002
5824144,355000,0,1296000,2887400,36608,682937,566199
5880772,362000,0,1386733,2884600,35956,640493,570990
5904260,389600,0,1385423,2887000,32612,640594,569031
5968118,418400,0,1389287,2885000,32004,678484,564943
6061903,429000,0,1479170,2884600,31536,672351,565246
6205237,433400,0,1594641,2885600,29698,694557,567341
6231946,433600,0,1613108,2884200,30587,703771,566680
6232309,435000,0,1626551,2885200,31163,689656,564739
6196240,433400,0,1611322,2882800,29978,676576,562164
6204477,438000,0,1653183,2884200,31615,636462,561017
6186584,440400,0,1619997,2884200,57348,616036,568603
6466267,439600,0,1580789,2883800,341808,646658,573612
6445831,439000,0,1573797,2883800,370250,600089,578895
6436697,434800,0,1569272,2882400,395674,586299,568252
6146863,328400,0,1573195,2884200,253796,549762,557510
5876487,271600,0,1421071,2882400,201388,541332,558696
5893399,258000,0,1460826,2884400,175363,554430,560380
5911515,253400,0,1488461,2881800,179708,550908,557238
5925227,254400,0,1521406,2883000,145761,565609,555051
6066763,256000,0,1641594,2881800,152716,579994,554659
6007949,256000,0,1605815,2882600,152856,551306,559372
6000771,255400,0,1597184,2883400,153377,553308,558102
5859975,255400,0,1477566,2883400,135483,549748,558378
5874511,256400,0,1445514,2882000,145932,581641,563024
5830155,256800,0,1344735,2883400,171143,612261,561816
5856176,256400,0,1344201,2881400,181497,630476,562202
5851158,229200,0,1335063,2881400,180993,659606,564896
5772590,206600,0,1404324,2883200,49718,663599,565149
5840270,195400,0,1489555,2880600,42258,669928,562529
5893795,194200,0,1538398,2883600,42069,676537,558991
5891305,195200,0,1527706,2883000,41947,681251,562201
6301324,237600,0,1588180,2881200,345312,687256,561776
6417690,321400,0,1552385,2881600,405121,693288,563896
6512166,380200,0,1566898,2883000,434316,687091,560661
6647701,400800,0,1616066,2882600,472747,680896,594592
6495898,417000,0,1615354,2881600,307033,681040,593871
6525505,432800,0,1622263,2884000,303510,688318,594614
6542385,437000,0,1631493,2881800,324379,696185,571528
6679412,438000,0,1656211,2882600,426166,712513,563922
6817085,438000,0,1710394,2884800,507325,714523,562043
6919399,439600,0,1721142,2882200,600414,711780,564263
7117156,437400,0,1746129,2881400,776006,710930,565291
7354186,438800,0,1791590,2879000,973333,706327,565136
7340316,438000,0,1774234,2881400,968717,709472,568493
7257214,439000,0,1725709,2880400,937720,713472,560913
7200926,438400,0,1713687,2881400,893880,710874,562685
7222111,437000,0,1715691,2882800,902624,718203,565793
7284774,437000,0,1729195,2881800,947769,721076,567934
7206673,438000,0,1698890,2882200,887795,731416,568372
6974624,436400,0,1674317,2881400,677997,738502,566008
6978551,434200,0,1751105,2881800,617455,727899,566092
6931291,434800,0,1862896,2880800,461586,725374,565835
6857922,436000,0,1853031,2880800,396401,728109,563581
6678200,436800,0,1804617,2879400,259841,733045,564497
6478781,436600,0,1737917,2880400,128413,732975,562476
6250494,436200,0,1602518,2881400,38343,731501,560532
6145486,433600,0,1491140,2883400,37924,728974,570448
6120447,436400,0,1439413,2882400,36767,739982,585485
6049798,438000,0,1384236,2881400,33115,735947,577100
6190616,441200,0,1541433,2883400,30650,729483,564450
6243434,441400,0,1612108,2882400,26510,725493,555523
6281965,439600,0,1647197,2882400,25951,722595,564222
6229822,436600,0,1606583,2883800,26477,709105,567257
6297434,435400,0,1682002,2882800,27845,701712,567675
6278587,434000,0,1655773,2882800,30708,703295,572011
6174080,430400,0,1547940,2885200,33668,700409,576463
6034506,419600,0,1418837,2883600,39404,699830,573235
5921642,330400,0,1390867,2883600,44283,698700,573792
5859984,311800,0,1349533,2885400,44790,694688,573773
5829760,297200,0,1353565,2885600,46615,680238,566542
5796124,194400,0,1436425,2884600,46950,669428,564321
5853156,191400,0,1502368,2886600,46746,649554,576488
5789357,191600,0,1445689,2885600,46600,641561,578307
5755338,193800,0,1421622,2887600,46117,632214,573985
5674384,149600,0,1370694,2885600,45136,657880,565474
5692513,144400,0,1400848,2887200,44557,650014,565494
5542521,146800,0,1279760,2884600,43818,624065,563478
5584948,146200,0,1316851,2885200,43631,630925,562141
5543488,145400,0,1299839,2886200,43722,606207,562120
5642463,144600,0,1413853,2886000,43362,592671,561977
5658594,144400,0,1439472,2887400,43440,583774,560108
5619119,142800,0,1422378,2884600,43647,564111,561583
5506274,142200,0,1301185,2887400,43481,572350,559658
5623339,140200,0,1431778,2885800,43208,561570,560783
5550076,141800,0,1373040,2887400,43193,544655,559988
5611908,141800,0,1441681,2886800,42724,535808,563095
5560893,153600,0,1304041,2888200,42777,577995,594280
5680983,154600,0,1408837,2886400,43570,586390,601186
5738887,156600,0,1489999,2886400,44053,573265,588570
5584055,156400,0,1360694,2887200,43993,518982,616786
5587092,152400,0,1409913,2888200,44740,472034,619805
5524210,152400,0,1344554,2887200,44562,477202,618292
5593595,152800,0,1387588,2887400,44401,507603,613803
5603346,153200,0,1428821,2888200,44433,474117,614575
5695466,146000,0,1492560,2887800,44335,494160,630611
5697779,194800,0,1443917,2885400,44879,496427,632356
5615582,246200,0,1300409,2887800,45080,494961,641132
5571425,240600,0,1276812,2887400,45236,498045,623332
5604641,240200,0,1285331,2886400,44158,527452,621100
5693108,244600,0,1387043,2887400,43366,507210,623489
5740623,247800,0,1409336,2888000,42736,521289,631462
5754379,264000,0,1416930,2886400,40652,503096,643301
5756044,299600,0,1421211,2886800,41107,478643,628683
5690360,287200,0,1369351,2887200,40455,487379,618775
5646147,283400,0,1318365,2887000,39060,487032,631290
5746648,279200,0,1403162,2885800,38586,494570,645330
5767893,256000,0,1438851,2888200,38315,511258,635269
5711931,253800,0,1388897,2887400,37879,517562,626393
5788314,252800,0,1473559,2885800,35661,519059,621435
5773240,250800,0,1448396,2887200,36082,531731,619031
5705568,250800,0,1428743,2886200,36310,485250,618265
5747905,285800,0,1385372,2888200,36375,523242,628916
5813620,291400,0,1394835,2886800,34776,576780,629029
5843933,294600,0,1408465,2885200,34429,588772,632467
5898208,306200,0,1426709,2887800,35084,586395,656020
5898892,341000,0,1388765,2886200,36126,591308,655493
5843680,352400,0,1311243,2886200,36875,602482,654480
5810112,351200,0,1286286,2885600,39144,604892,642990
5805562,374400,0,1284628,2886400,40143,571762,648229
5724916,295200,0,1339343,2886200,40249,525839,638085
5750619,244000,0,1421599,2884800,41327,499091,659802
5761024,249800,0,1510592,2887200,42496,456396,614540
5677097,247600,0,1524120,2885200,42043,397435,580699
5648863,312000,0,1480534,2884600,41903,340710,589116
5640042,366600,0,1452672,2885600,42221,312020,580929
5670412,414600,0,1492728,2885600,42972,258031,576481
5629684,437000,0,1476375,2884200,42617,216868,572624
5709306,437400,0,1590841,2887400,44005,176221,573439
5780778,437400,0,1687933,2886000,44554,148928,575963
5866787,435400,0,1705547,2885000,151262,96890,592688
5882769,438200,0,1720840,2886800,122488,75385,639056
5834157,435400,0,1647887,2885800,116105,71100,677865
5695741,435600,0,1561886,2889800,85651,57127,665677
5848455,435600,0,1732426,2890800,69841,51603,668185
5948370,434200,0,1705234,2887000,210706,48008,663222
6446992,434800,0,1879388,2889800,517718,53888,671398
6694906,435000,0,1903073,2890000,664788,51470,750575
6947253,436000,0,1931126,2890400,875738,51734,762255
7081472,435600,0,1939821,2889600,1008239,47372,760840
7038827,436000,0,1915347,2889600,998825,41479,757576
6959877,436800,0,1895565,2890000,943834,36285,757393
6945989,434400,0,1906402,2883000,934164,32586,755437
6941654,435200,0,1872781,2884400,956423,37989,754861
6802620,432800,0,1908105,2888000,773274,42328,758113
6717830,432000,0,1911433,2889000,669112,53033,763252
6673896,436000,0,1893394,2889600,640773,60372,753757
6524007,435200,0,1881807,2889000,508348,60284,749368
6633322,434200,0,1940902,2888200,587686,51170,731164
6665113,435800,0,1929731,2889800,597146,56207,756429
6557392,436200,0,1920277,2890400,494125,56568,759822
6429797,434600,0,1893391,2889800,389315,65843,756848
6069100,436600,0,1688593,2888400,211907,86353,757247
6181671,435800,0,1707217,2888400,307580,84439,758235
6014609,435400,0,1622824,2890600,285447,66270,714068
6013638,420000,0,1642630,2888600,269329,77694,715385
6071550,373400,0,1726892,2890000,272897,94542,713819
6175743,365200,0,1786255,2891200,298522,99007,735559
6209603,373200,0,1764215,2890200,327397,99461,755130
6127313,371000,0,1719104,2878800,324111,98722,735576
5981407,324000,0,1708564,2861400,331240,95784,660419
5928129,314200,0,1687309,2860200,332887,103842,629691
5846401,315400,0,1644026,2856800,303558,104474,622143
5575522,314200,0,1610841,2859200,47679,111071,632531
5542229,305000,0,1608691,2858200,41299,109850,619189
5467811,300600,0,1563671,2857800,41853,96834,607053
5429929,298200,0,1532911,2857600,42819,94997,603402
5302791,282800,0,1432228,2856200,43101,79718,608744
5373114,259600,0,1518720,2856800,43372,72024,622598
5412565,253800,0,1550492,2855800,43728,84733,624012
5353802,255000,0,1478069,2856200,45116,103249,616168
5273017,227400,0,1423879,2858200,43764,104329,615445
5284296,182800,0,1486790,2854800,44260,109176,606470
5265741,177800,0,1475582,2855200,44205,115935,597019
5284317,177800,0,1460418,2856800,43139,132089,614071
5248489,179000,0,1420598,2855800,42088,116765,634238
5274804,167400,0,1429301,2855200,41948,129842,651113
5312367,161000,0,1465507,2855200,40819,148873,640968
5305653,163200,0,1459716,2857000,40298,161857,623582
5362880,191800,0,1436142,2856600,39834,202615,635889
5384197,245200,0,1337432,2855000,40001,276246,630318
5440133,258200,0,1344484,2856600,40018,302698,638133
5484572,260000,0,1362746,2856000,39877,333111,632838
5461689,283000,0,1325707,2856000,39280,338064,619638
5472202,323600,0,1351690,2856000,38065,286799,616048
5571910,337200,0,1452667,2857400,37344,251937,635362
5603215,344400,0,1475994,2857000,37558,248368,639895
5587333,390200,0,1437371,2858000,37497,237527,626738
5610919,406200,0,1475110,2856600,38307,205938,628764
5703815,411000,0,1585764,2858600,38278,187576,622597
5792526,428200,0,1632859,2858000,38795,208173,626499
5990823,433000,0,1767111,2859600,39074,252604,639434
6385522,435000,0,1944495,2857200,213367,291111,644349
6521921,438000,0,2029238,2859600,220158,322001,652924
6501980,435200,0,2039058,2857600,171646,337372,661104
6464365,440000,0,2045571,2858800,164892,306593,648509
6444635,436000,0,2066542,2861800,164380,280426,635487
6448752,438800,0,2030605,2868000,167113,297172,647062
6510886,439800,0,2080149,2866800,165386,300019,658732
6488739,442200,0,2105871,2867600,135617,272428,665023
6638910,437800,0,2146714,2868800,218745,302543,664308
6708632,439600,0,2139788,2868200,232038,358048,670958
6746441,437800,0,2135197,2869200,231499,411087,661658
6725274,439200,0,2100050,2876000,229266,413135,667623
6518181,427400,0,2075714,2882800,56787,393380,682100
6470567,412000,0,2082413,2879200,35618,385830,675506
6382961,394000,0,2009628,2879200,35644,391977,672512
6265039,364200,0,1980324,2879600,36598,331016,673301
6361709,364600,0,2036554,2879200,36311,373716,671328
6337887,365000,0,1995968,2862200,39486,397077,678156
6420894,364800,0,2023932,2863800,41799,438310,688253
6393191,378800,0,1953121,2863400,43154,467148,687568
6461286,402800,0,1977723,2863200,43239,488681,685643
6413032,431600,0,1891742,2861200,43953,478190,706347
6414921,439400,0,1886692,2864200,43777,454494,726358
6349386,429600,0,1800826,2863200,43732,480028,732000
6379532,404000,0,1869288,2860800,42533,505797,697114
6413841,399400,0,1893986,2874200,40082,514155,692018
6455288,397400,0,1903805,2882200,39678,515949,716256
